user_id,account_id,account_uuid,user_email,user_role,user_status,user_created_date,last_login_date,login_count_30d,login_count_90d,feature_usage_score,sessions_count_30d,avg_session_duration_minutes,reports_generated_30d,dashboards_created,dashboards_shared,exports_count_30d,api_key_active,mobile_app_user,browser_type,operating_system,timezone_offset,language_preference,notification_preference,profile_completeness_pct,onboarding_completed,certification_earned,beta_features_enabled
USR5E2ED8C06C,ACC002464,,usr5e2ed8c06c@company3137.com,member,active,2024-12-04,2024-12-23,19,59,74.25734355110265,16,39.62413563624987,11,3,1,7,False,False,safari,linux,-4,es,none,47.88389227861528,True,False,True
USR1BBD87AE6F,ACC002464,,usr1bbd87ae6f@company3137.com,member,active,2024-11-28,2024-12-20,18,57,87.69887761542283,15,27.701952836896034,9,6,2,14,False,False,chrome,macos,8,es,important,50.55851341406286,True,False,True
USR8F453489EA,ACC002464,,usr8f453489ea@company3137.com,member,active,2025-01-06,2024-12-29,14,44,104.6455020990405,8,37.68008165332075,7,4,1,7,False,False,firefox,ios,-9,es,important,68.01659360000673,True,False,False
USRFD0112E3EB,ACC002464,,usrfd0112e3eb@company3137.com,member,active,2024-12-21,2024-12-23,11,30,91.57097302791365,13,14.177254840643698,11,3,1,6,False,True,safari,macos,-5,fr,none,61.53384659968205,True,False,False
USRDEE9A966B1,ACC002465,,usrdee9a966b1@company2383.com,admin,active,2025-02-16,2024-12-26,16,54,62.66529694712033,17,38.412151738788594,12,8,3,8,False,True,safari,linux,-6,fr,none,31.843521675297826,True,False,False
USR2BC44022D4,ACC002465,,usr2bc44022d4@company2383.com,member,active,2025-01-15,2024-12-29,7,23,98.142575254118,5,47.49936891232433,14,3,1,7,True,False,edge,ios,8,en,all,82.37733557346064,True,False,False
USR6CBE6C3E37,ACC002466,,usr6cbe6c3e37@company2431.com,admin,active,2023-05-03,2024-12-24,6,18,89.87393297903792,4,23.667909382787506,13,2,0,5,True,False,chrome,ios,-8,en,important,69.62700928007021,True,False,False
USRE0A69B7F16,ACC002467,,usre0a69b7f16@company1118.com,admin,active,2024-09-25,2024-12-18,9,24,24.611276329325868,4,5.0,5,2,0,4,False,False,firefox,windows,3,en,all,51.44398545374849,False,False,False
USR862AC383A9,ACC002467,,usr862ac383a9@company1118.com,member,active,2024-07-01,2024-12-26,11,38,21.2443595890217,11,13.847987439523095,3,0,0,3,True,False,edge,windows,10,es,none,85.13537239168775,False,False,False
USR9F38F200C9,ACC002467,,usr9f38f200c9@company1118.com,member,active,2024-07-16,2024-12-25,10,25,12.472457007250421,6,19.152628777577533,4,1,0,3,False,True,chrome,android,-2,fr,important,74.37568633049129,False,False,False
USR8480453AB1,ACC002468,,usr8480453ab1@company3097.com,admin,active,2024-03-22,2024-11-26,3,8,38.66444375901012,3,30.43751259822472,4,2,0,9,False,False,chrome,android,-6,en,important,81.76425337121918,True,True,False
USR1DC55AEEEF,ACC002468,,usr1dc55aeeef@company3097.com,member,active,2024-03-12,2024-09-16,0,0,63.449109518137874,0,10.632321482255335,9,6,1,2,False,False,edge,windows,12,en,none,40.064121485161735,True,False,False
USR57F17ED890,ACC002469,,usr57f17ed890@company3233.com,admin,active,2024-05-21,2024-12-11,9,23,42.876041980978414,5,34.143883837962434,5,0,0,12,False,False,safari,linux,-11,de,important,90.7509576116654,True,False,False
USR4F6E7A9DA6,ACC002470,d8c3a60d-e991-4d5e-b372-4fb648e750eb,usr4f6e7a9da6@company3280.com,admin,active,2024-08-12,2024-12-22,14,41,98.70888635221284,11,22.2758129741962,10,2,0,4,False,False,firefox,android,-6,es,important,61.870338386347285,True,False,True
USR155B0DDB43,ACC002471,,usr155b0ddb43@company2637.com,admin,active,2025-01-13,2024-12-18,11,30,78.61744351785147,11,24.71589466059755,9,1,0,1,True,False,chrome,ios,2,es,none,86.81771011425398,True,False,False
USRBCCDDBE888,ACC002471,,usrbccddbe888@company2637.com,member,active,2024-12-03,2024-11-27,1,3,97.88792817647419,1,23.608504462949575,11,2,0,9,False,True,firefox,ios,-8,en,all,34.80623860782099,True,True,False
USR95BA0F4F1E,ACC002471,,usr95ba0f4f1e@company2637.com,member,active,2024-12-27,2024-11-29,4,13,46.62745537909301,4,32.55675018773569,9,2,0,8,False,True,chrome,linux,-8,en,all,89.15768181882916,True,False,False
USR5B972EE2F1,ACC002471,,usr5b972ee2f1@company2637.com,member,active,2025-01-05,2024-12-23,9,24,89.34601764505335,11,23.287214206558048,8,6,2,6,False,False,firefox,android,11,en,none,76.51799706893446,True,False,False
USRE1D11BFCB9,ACC002472,,usre1d11bfcb9@company1639.com,admin,active,2022-12-14,2024-12-15,7,21,53.88553098367143,3,43.57728303201795,13,1,0,5,True,True,firefox,macos,-11,de,all,89.88982697622582,True,False,False
USRD6C7BDB65D,ACC002472,,usrd6c7bdb65d@company1639.com,member,active,2022-11-27,2024-12-24,15,42,63.77189219339911,17,13.698244133319498,8,5,2,11,True,True,chrome,windows,6,en,important,89.56248453453591,True,False,False
USR15B2DAE14F,ACC002473,,usr15b2dae14f@company1458.com,admin,active,2024-01-18,2024-12-22,14,47,62.24486973586689,15,29.703514377888585,5,2,0,9,False,False,firefox,android,-2,en,important,42.281621590817366,True,False,False
USR95AD471627,ACC002474,,usr95ad471627@company1948.com,admin,active,2022-04-03,2024-12-28,7,21,57.23485523574137,4,50.5143800840014,11,2,0,4,False,False,chrome,linux,-1,fr,none,64.19238312735261,True,False,False
USR25DDA557F1,ACC002474,,usr25dda557f1@company1948.com,viewer,active,2022-03-12,2024-12-15,9,28,106.2209931860386,6,45.24431361482799,14,0,0,8,False,False,edge,linux,-8,en,none,72.82757124243085,True,False,False
USR8FF1B2CEC0,ACC002474,,usr8ff1b2cec0@company1948.com,member,active,2022-04-21,2024-12-15,4,11,109.06516775114295,2,30.343415377229512,8,4,1,7,False,False,safari,macos,7,en,important,62.880616622301105,True,False,False
USR0EFFD9702C,ACC002474,,usr0effd9702c@company1948.com,member,active,2022-03-06,2024-12-05,2,5,57.263937151960214,2,27.728604051655534,2,1,0,5,False,False,edge,android,5,fr,all,32.75885650777987,True,False,False
USRBCBF2458A1,ACC002475,5c746161-9362-42e6-a1e6-045badc6999d,usrbcbf2458a1@company2730.com,admin,active,2024-09-24,2024-12-22,15,41,77.66240822704496,18,34.37050995970273,5,7,2,4,False,True,safari,linux,5,fr,all,81.56458528732236,True,False,False
USR07E0663D56,ACC002475,5c746161-9362-42e6-a1e6-045badc6999d,usr07e0663d56@company2730.com,viewer,active,2024-10-12,2024-12-24,13,38,69.05910592008429,12,40.17881800009313,7,2,0,3,False,True,firefox,linux,-4,es,none,54.346711421570205,True,False,False
USRF58C3C8763,ACC002475,5c746161-9362-42e6-a1e6-045badc6999d,usrf58c3c8763@company2730.com,member,active,2024-10-10,2024-12-14,8,25,74.58976866742586,8,15.261711176822656,7,5,1,6,False,True,safari,android,-8,es,important,60.48841311520404,True,False,False
USR0D7B68448C,ACC002475,5c746161-9362-42e6-a1e6-045badc6999d,usr0d7b68448c@company2730.com,member,active,2024-10-24,2024-12-25,10,26,55.56336824635863,5,32.962532783414076,10,3,1,4,False,False,firefox,linux,8,en,important,72.0289925956189,True,False,False
USRE09AAD02E0,ACC002475,5c746161-9362-42e6-a1e6-045badc6999d,usre09aad02e0@company2730.com,member,active,2024-12-05,2024-12-15,12,33,93.7307858867274,6,34.00386549003646,8,3,1,7,False,False,edge,linux,11,es,important,88.33376940444799,True,False,False
USR1DE0360025,ACC002475,5c746161-9362-42e6-a1e6-045badc6999d,usr1de0360025@company2730.com,member,active,2024-09-18,2024-11-26,2,5,40.77850737625914,2,29.576484882518674,7,2,0,8,False,False,chrome,macos,-10,fr,all,49.989516445180165,True,False,False
USR26CC93D816,ACC002475,5c746161-9362-42e6-a1e6-045badc6999d,usr26cc93d816@company2730.com,member,active,2024-11-29,2024-12-12,7,17,83.32223266030881,4,10.321426617751257,6,2,0,4,False,False,edge,macos,3,de,none,77.28214352664293,True,False,False
USRD6EE7B26F8,ACC002475,5c746161-9362-42e6-a1e6-045badc6999d,usrd6ee7b26f8@company2730.com,viewer,active,2024-10-29,2024-12-21,3,8,81.53860385610379,3,42.505535256235554,7,5,1,6,True,False,edge,windows,8,en,none,36.13771297827316,True,False,False
USR0BD3617EB0,ACC002475,5c746161-9362-42e6-a1e6-045badc6999d,usr0bd3617eb0@company2730.com,viewer,active,2024-11-09,2024-12-15,13,42,94.46157554090954,14,13.584949963517243,8,2,0,4,False,False,firefox,macos,4,en,none,43.97472603069459,True,False,False
USR59EF1640DE,ACC002476,,usr59ef1640de@company2470.com,admin,active,2022-10-25,2024-12-30,10,34,96.02356252299148,11,24.612319797646784,5,3,1,5,True,False,firefox,ios,10,de,none,54.61208840913209,True,False,False
USREF13DB1DA5,ACC002476,,usref13db1da5@company2470.com,viewer,active,2022-10-27,2024-12-20,5,15,95.35318743778122,5,37.202005969419595,10,4,1,5,True,False,safari,linux,2,fr,important,65.33424905780416,True,False,False
USR02EBC7A60B,ACC002477,7a03b7d7-c4c1-43a6-8699-503cbd95360b,usr02ebc7a60b@company1656.com,admin,active,2023-10-22,2024-12-31,10,31,11.765489988350048,8,15.394231316372636,3,1,0,7,False,False,firefox,linux,12,de,none,72.83144102528541,True,False,False
USRA1C94ED100,ACC002477,7a03b7d7-c4c1-43a6-8699-503cbd95360b,usra1c94ed100@company1656.com,member,active,2023-09-21,2024-12-22,31,86,14.793623747563727,16,19.26666844233134,1,1,0,5,False,False,chrome,macos,9,es,important,57.29920038168247,False,False,False
USRF42EE8DFD7,ACC002478,,usrf42ee8dfd7@company1984.com,admin,active,2024-05-07,2024-12-16,9,29,56.69677534990668,11,14.133092664966865,10,4,1,2,True,False,chrome,macos,-3,de,none,91.5212233457608,True,False,False
USRF0AE300370,ACC002479,,usrf0ae300370@company2094.com,admin,active,2022-07-22,2024-12-14,22,67,62.89995899965641,16,23.075506461336573,9,2,0,5,True,False,edge,windows,12,es,all,81.80278496693087,True,False,False
USRD081C8BCC6,ACC002479,,usrd081c8bcc6@company2094.com,member,active,2022-08-11,2024-12-15,23,72,103.85061424305033,14,37.93393670332096,11,3,1,6,False,False,safari,linux,-3,fr,important,79.16694725173905,True,False,False
USREA76CDA907,ACC002479,,usrea76cda907@company2094.com,member,active,2022-07-06,2024-12-27,24,67,49.39051588918728,29,36.04938643362735,8,4,1,7,False,False,firefox,linux,7,de,all,74.36027882801412,True,False,False
USRF9AE649170,ACC002479,,usrf9ae649170@company2094.com,member,active,2022-08-29,2024-12-11,19,55,104.83719006730603,10,33.11889728387164,17,0,0,7,True,False,chrome,ios,9,fr,all,30.807385838439323,True,False,True
USR90AE6F7662,ACC002480,,usr90ae6f7662@company1142.com,admin,active,2022-08-30,2024-12-21,7,18,25.852331050071815,7,32.494182863099525,4,3,0,3,False,False,safari,android,-8,fr,none,63.75893460077945,True,False,False
USR9F03246B06,ACC002480,,usr9f03246b06@company1142.com,viewer,active,2022-09-30,2024-10-20,0,0,25.470514114052673,0,17.176314320115882,3,3,0,7,False,False,chrome,android,-4,fr,all,58.202616376872825,True,False,False
USR97660F30CE,ACC002481,,usr97660f30ce@company0603.com,admin,active,2022-10-19,2024-12-30,28,96,44.361455791779655,29,31.338630965785118,11,1,0,5,False,True,safari,macos,9,es,none,84.63944227065537,True,False,False
USRAA490AE208,ACC002482,b109cde8-eb0c-44fd-b564-ba425949ee36,usraa490ae208@company3145.com,admin,active,2024-01-06,2024-12-21,11,37,112.04799498833862,13,70.79209576115062,8,3,1,6,False,False,edge,linux,3,en,all,59.14625618131851,True,False,False
USR9C52E7027A,ACC002483,,usr9c52e7027a@company1862.com,admin,active,2023-11-26,2024-12-19,17,47,69.20960250890352,14,25.834490972793215,6,3,1,7,True,False,chrome,linux,7,fr,important,66.54959831095863,True,False,False
USR1BF7D4D91C,ACC002483,,usr1bf7d4d91c@company1862.com,viewer,active,2023-10-14,2024-12-14,18,52,63.225352842442305,16,42.771042628456215,8,4,1,11,False,True,safari,windows,7,de,all,64.72213956352113,True,False,True
USRD168EA60A7,ACC002483,,usrd168ea60a7@company1862.com,viewer,active,2023-11-30,2024-12-22,24,72,96.92538832157943,13,42.28431309987344,5,7,2,10,True,False,chrome,linux,8,es,important,71.83940233353758,True,False,False
USRD47965EEBB,ACC002483,,usrd47965eebb@company1862.com,member,active,2023-11-06,2024-12-28,16,49,97.65202258291409,9,48.103003421710255,8,6,2,6,False,False,chrome,ios,8,es,all,30.37348473847047,True,False,True
USR794C825509,ACC002483,,usr794c825509@company1862.com,member,active,2023-12-09,2024-12-29,13,42,63.53433455738509,13,35.881117255600905,8,4,1,8,False,False,firefox,windows,2,en,none,46.72470035788274,True,False,False
USR37B0AC439A,ACC002484,,usr37b0ac439a@company0442.com,admin,active,2024-01-10,2024-12-23,10,26,65.47411466409267,5,36.47097750271127,12,11,4,9,False,True,firefox,macos,1,fr,important,81.66999725621503,True,False,True
USR04F0636B60,ACC002484,,usr04f0636b60@company0442.com,member,active,2024-01-21,2024-12-13,6,19,109.44050294059564,3,30.693026896056796,13,5,2,10,False,True,chrome,macos,5,es,important,63.1556419923822,True,False,False
USR4B2B7581CE,ACC002485,,usr4b2b7581ce@company0500.com,admin,active,2024-09-05,2024-12-27,18,52,68.68800859429959,10,16.984933965008793,9,1,0,6,False,False,firefox,linux,-2,en,none,50.228022465342534,True,False,True
USR782D2B40CA,ACC002485,,usr782d2b40ca@company0500.com,member,active,2024-09-30,2024-12-21,19,63,45.856979259662715,21,7.515380055266387,10,1,0,8,False,False,firefox,ios,7,es,none,83.71195520613634,True,True,False
USR80DE1D94AE,ACC002486,,usr80de1d94ae@company1026.com,admin,active,2023-03-15,2024-12-26,17,55,66.6293264545374,11,59.21357388174323,6,4,1,8,False,True,safari,linux,-11,fr,none,36.15081937717707,True,False,False
USR169B2A22A6,ACC002486,,usr169b2a22a6@company1026.com,member,active,2023-03-30,2024-12-13,22,68,42.30096390305124,11,34.84087153920413,6,7,2,6,True,False,safari,windows,10,es,all,59.03098823403083,True,False,False
USR2C52C918D9,ACC002486,,usr2c52c918d9@company1026.com,member,active,2023-05-06,2024-12-18,17,50,71.472773580671,19,5.0,5,2,0,8,False,False,edge,ios,7,fr,important,39.44729075094252,True,False,False
USR40DC557BC5,ACC002486,,usr40dc557bc5@company1026.com,member,active,2023-04-29,2024-12-14,23,58,45.41382483491475,12,25.68348638077903,9,4,1,6,True,False,chrome,ios,-7,de,none,48.72045249823667,True,False,False
USRB85CCC7A0F,ACC002486,,usrb85ccc7a0f@company1026.com,member,active,2023-03-02,2024-12-16,6,20,45.4744114411566,7,30.543327573840834,3,5,1,4,False,True,safari,android,12,fr,important,36.66570073486548,True,False,False
USRC1F69A181F,ACC002486,,usrc1f69a181f@company1026.com,member,active,2023-04-29,2024-12-29,16,43,74.28452829366955,13,26.915167017832236,9,4,1,7,False,False,chrome,ios,-8,en,important,98.93144408191348,True,False,True
USRCAE214B7C7,ACC002487,,usrcae214b7c7@company2004.com,admin,active,2025-02-23,2024-12-30,19,66,105.50506189451256,10,31.497963230992386,7,7,2,12,False,False,firefox,android,-2,de,important,61.9045264593388,True,False,False
USRC01550F507,ACC002487,,usrc01550f507@company2004.com,member,active,2024-12-04,2024-12-26,23,74,118.5753757671689,22,38.81941073807309,7,6,2,4,False,False,edge,android,-8,fr,none,72.26336085301483,True,False,False
USR8B52AF12B8,ACC002487,,usr8b52af12b8@company2004.com,member,active,2024-12-31,2024-12-15,15,44,58.60651968283268,9,32.09263771567701,12,6,2,3,False,True,edge,macos,1,es,all,55.32058106987314,True,False,True
USR3466B64F46,ACC002487,,usr3466b64f46@company2004.com,viewer,active,2024-12-06,2024-12-19,31,102,92.16781259307919,25,28.38193975527701,12,6,2,4,False,False,safari,ios,-1,en,all,75.17654917159108,True,False,False
USRC6302DBE2E,ACC002488,,usrc6302dbe2e@company2036.com,admin,active,2024-10-05,2024-12-11,12,30,41.02866051310004,7,36.75868510641127,7,5,1,8,True,False,firefox,linux,-2,de,none,93.01950363873944,True,False,True
USR1AD3590DB1,ACC002488,,usr1ad3590db1@company2036.com,viewer,active,2024-12-10,2024-12-26,8,27,77.85022737215036,5,27.68172058631401,12,4,1,10,False,False,edge,ios,-7,de,none,62.50625834587093,True,False,False
USR46BBA14BA3,ACC002488,,usr46bba14ba3@company2036.com,member,active,2024-11-15,2024-12-19,17,49,48.86648891574683,12,5.71302735955377,5,4,1,8,False,False,firefox,linux,3,de,none,51.21158994989527,True,False,False
USR578BCA1598,ACC002488,,usr578bca1598@company2036.com,member,active,2024-10-06,2024-11-30,1,3,92.96427617212693,0,42.056998795281125,6,6,2,8,False,False,chrome,macos,0,es,all,69.61703724474158,True,False,False
USRE1C4D39447,ACC002489,3eec7331-ed80-40a2-aa89-2d356e7797ae,usre1c4d39447@company0945.com,admin,active,2023-12-26,2024-12-23,17,43,39.266891434131566,11,27.63748577340552,11,8,2,5,False,False,firefox,ios,2,fr,all,90.4568690650316,True,False,False
USRBEA59AF22B,ACC002489,3eec7331-ed80-40a2-aa89-2d356e7797ae,usrbea59af22b@company0945.com,member,active,2024-01-08,2024-12-17,9,24,36.22138903479661,6,39.57126249879783,5,3,0,5,False,False,chrome,windows,-4,es,important,70.93128268033456,True,False,True
USRC37631D9D2,ACC002489,3eec7331-ed80-40a2-aa89-2d356e7797ae,usrc37631d9d2@company0945.com,viewer,active,2024-02-19,2024-12-14,17,55,65.06841508355524,19,24.329555929345396,5,3,0,5,False,False,chrome,android,1,de,none,73.93518733523027,True,False,False
USR262DDF5F92,ACC002490,,usr262ddf5f92@company2573.com,admin,active,2024-10-27,2024-12-25,20,55,110.45264170355642,16,42.21203083041919,9,8,3,10,False,False,chrome,ios,1,en,none,80.57539977268935,True,False,False
USR2191BC97B6,ACC002490,,usr2191bc97b6@company2573.com,member,active,2024-11-15,2024-12-26,22,69,83.76407216054747,13,11.80342275700891,5,3,1,10,True,True,edge,android,11,fr,all,31.505798230878476,True,False,False
USREF93D933AB,ACC002491,,usref93d933ab@company0551.com,admin,active,2022-08-09,2024-12-13,10,33,35.05500894148082,9,34.72267525808205,4,2,0,5,False,False,safari,macos,-4,de,important,63.89496353517858,True,False,False
USR0A77766C30,ACC002491,,usr0a77766c30@company0551.com,member,active,2022-09-21,2024-12-17,9,31,43.33434198934751,8,35.0153659726924,5,2,0,5,False,False,chrome,linux,-4,es,none,31.15597232046706,True,False,False
USRA3C49228D9,ACC002492,,usra3c49228d9@company0121.com,admin,active,2024-07-07,2024-11-26,2,6,62.21858101044942,2,43.01959841423515,11,7,3,6,False,False,safari,linux,-3,de,important,78.94664044888773,True,False,False
USR0FF732E8B1,ACC002492,,usr0ff732e8b1@company0121.com,viewer,active,2024-08-08,2024-12-26,17,51,115.62441397641392,10,28.866671231027922,7,6,2,9,True,False,chrome,macos,2,en,all,87.96644928920554,True,False,False
USRF32574F2B4,ACC002492,,usrf32574f2b4@company0121.com,member,active,2024-09-13,2024-12-23,9,26,66.5266041128101,10,40.55417622892277,7,4,1,11,True,True,firefox,macos,8,es,all,59.49419393321832,True,False,False
USR6FC598CA0A,ACC002493,7a0de11e-e03f-463a-a6ac-cbe68b891947,usr6fc598ca0a@company0407.com,admin,active,2024-10-01,2024-12-28,8,27,121.65883342039324,4,31.328788297108797,13,5,2,3,True,False,firefox,windows,-5,fr,important,79.3388183274948,True,False,False
USR25850F5D7B,ACC002493,7a0de11e-e03f-463a-a6ac-cbe68b891947,usr25850f5d7b@company0407.com,viewer,active,2024-09-12,2024-12-24,10,31,103.38767389393504,10,28.693029820855948,12,2,0,12,False,False,safari,macos,5,es,none,71.67128606282327,True,True,False
USR31A3AE1620,ACC002493,7a0de11e-e03f-463a-a6ac-cbe68b891947,usr31a3ae1620@company0407.com,viewer,active,2024-09-10,2024-12-02,5,16,99.50217035013202,5,44.55782508723731,11,4,1,5,False,False,firefox,ios,12,de,all,95.00541346855991,True,False,False
USR6F5BC6EE8A,ACC002493,7a0de11e-e03f-463a-a6ac-cbe68b891947,usr6f5bc6ee8a@company0407.com,viewer,active,2024-08-14,2024-12-18,20,58,79.92114892046057,12,33.23349212435832,10,7,3,10,False,False,firefox,windows,9,en,none,62.13068746684393,True,True,False
USRACEADE5B1D,ACC002493,7a0de11e-e03f-463a-a6ac-cbe68b891947,usraceade5b1d@company0407.com,member,active,2024-10-12,2024-12-26,11,32,59.82978043894584,7,36.63659479403618,8,4,1,9,False,False,safari,android,2,es,all,53.6743003490435,True,False,False
USR1859D4B09C,ACC002493,7a0de11e-e03f-463a-a6ac-cbe68b891947,usr1859d4b09c@company0407.com,member,active,2024-07-17,2024-12-14,15,50,65.48287511981876,13,34.0234540864268,9,4,1,4,False,False,firefox,windows,12,fr,all,47.19228045202218,True,False,False
USR97455EEA04,ACC002494,,usr97455eea04@company3022.com,admin,active,2023-12-25,2024-12-11,20,56,41.70972363456989,19,50.3549801171883,7,3,0,7,False,False,safari,linux,-2,fr,important,70.99310770218241,True,False,False
USR383575000A,ACC002494,,usr383575000a@company3022.com,viewer,active,2023-10-30,2024-12-12,5,16,55.3982431520011,4,11.438403326003861,10,7,2,4,True,True,edge,windows,9,de,important,84.7758969876777,True,False,False
USR6B46D36253,ACC002495,,usr6b46d36253@company0216.com,admin,active,2022-08-08,2024-12-01,5,17,94.38202613970428,2,38.24254148981428,8,6,2,5,False,True,edge,linux,2,en,important,34.718333778987045,True,False,False
USRDAAF4C24DD,ACC002496,195a290e-2c81-4bf5-a787-3006b6cb678b,usrdaaf4c24dd@company3400.com,admin,active,2023-09-07,2024-12-27,18,52,100.72920938453773,21,36.82912337341399,6,3,1,6,False,True,firefox,android,8,fr,all,89.6431630468033,True,False,False
USR91C6F3E979,ACC002496,195a290e-2c81-4bf5-a787-3006b6cb678b,usr91c6f3e979@company3400.com,viewer,active,2023-11-15,2024-12-01,5,12,59.91834507576155,3,19.782329440524936,6,6,2,9,False,True,firefox,windows,7,de,important,40.88833296109575,True,False,True
USRE4C92DA210,ACC002496,195a290e-2c81-4bf5-a787-3006b6cb678b,usre4c92da210@company3400.com,member,active,2023-09-10,2024-12-20,9,23,78.1615369994005,5,47.94201845381171,10,3,1,4,False,False,firefox,windows,-10,en,all,88.56620688624369,True,False,False
USR3B48D77E6F,ACC002496,195a290e-2c81-4bf5-a787-3006b6cb678b,usr3b48d77e6f@company3400.com,member,active,2023-11-10,2024-12-24,7,21,97.66523007665303,7,15.583167523953918,13,5,2,3,False,False,edge,linux,9,fr,none,35.831160471659494,True,False,False
USRBB22897F03,ACC002497,,usrbb22897f03@company0279.com,admin,active,2022-04-30,2024-12-23,13,34,71.35505201464383,9,25.736262915894013,8,1,0,5,False,False,chrome,linux,1,de,all,93.63101168044275,True,False,False
USRCA8AF26C6B,ACC002497,,usrca8af26c6b@company0279.com,member,active,2022-05-30,2024-12-16,16,52,76.283831994316,11,31.65364600369898,10,5,1,2,False,False,chrome,macos,2,es,none,87.2877330705089,True,False,False
USRB85888B570,ACC002498,,usrb85888b570@company2040.com,admin,active,2022-10-29,2024-12-12,2,6,64.11205471397771,1,29.588398755984898,10,8,3,9,False,False,firefox,ios,10,fr,none,38.93404407778781,True,False,False
USR8C7A07DC46,ACC002498,,usr8c7a07dc46@company2040.com,member,active,2022-09-09,2024-11-25,2,6,118.4712160524009,2,28.18245503597369,4,6,2,6,False,False,firefox,android,10,es,all,45.702682267067416,True,False,False
USREC93793B20,ACC002498,,usrec93793b20@company2040.com,member,active,2022-10-31,2024-12-27,10,31,123.48705548398299,7,50.79512424698443,12,4,1,4,False,False,chrome,ios,-2,es,all,66.56321720941995,True,False,False
USREE296D87EC,ACC002498,,usree296d87ec@company2040.com,viewer,active,2022-10-20,2024-12-16,3,9,73.32995004381301,2,34.21793065547475,6,4,1,13,False,True,safari,ios,-12,en,important,33.15418564916664,True,False,False
USR8A4E2C2B2D,ACC002499,,usr8a4e2c2b2d@company2777.com,admin,active,2022-05-03,2024-12-13,17,50,84.63118998749773,14,38.03120931621108,9,8,3,12,False,True,edge,windows,-5,de,important,72.99918227356356,True,False,False
USR2CF14A1237,ACC002500,,usr2cf14a1237@company0109.com,admin,active,2023-12-08,2024-12-18,10,34,83.04376752208181,12,27.190972090880198,9,2,0,6,False,False,edge,windows,-10,de,important,86.33996183270429,True,True,False
USR1218F206F9,ACC002501,,usr1218f206f9@company0733.com,admin,active,2022-09-09,2024-12-24,15,38,86.67836133004266,13,14.179629040613136,16,4,1,15,False,False,firefox,linux,12,es,important,47.84228823957392,True,False,False
USR71CEC7C0A4,ACC002501,,usr71cec7c0a4@company0733.com,member,active,2022-09-06,2024-12-18,13,37,90.28046894182992,11,36.06698148495868,13,8,2,11,False,False,edge,android,-4,es,important,47.18656294409821,True,False,True
USR2D330B91E2,ACC002501,,usr2d330b91e2@company0733.com,member,active,2022-10-26,2024-12-19,5,14,91.55316067180463,4,31.53088070242092,5,3,1,14,False,False,edge,android,0,de,all,96.44595019678935,True,True,False
USRFDA40AA885,ACC002502,,usrfda40aa885@company1567.com,admin,active,2022-12-21,2024-12-21,8,22,35.53321671902997,6,18.33845524009691,3,3,0,7,False,True,safari,linux,2,de,none,47.95749326313012,True,False,False
USRE0E132E7BA,ACC002502,,usre0e132e7ba@company1567.com,member,active,2023-02-22,2024-12-29,22,60,26.60037973521954,24,23.700859357668797,7,3,0,3,False,False,firefox,linux,-1,en,none,46.479483104546574,True,False,False
USRA09DECA9CF,ACC002502,,usra09deca9cf@company1567.com,viewer,active,2022-12-13,2024-12-20,16,41,16.828130145696203,8,29.074014548004303,7,5,0,7,False,True,chrome,linux,7,en,all,84.36692815839432,True,False,False
USR057EC8FC5C,ACC002502,,usr057ec8fc5c@company1567.com,member,active,2023-02-01,2024-07-19,0,0,23.83921279274831,0,5.0,2,1,0,2,False,False,edge,linux,-7,de,all,37.655514036972356,True,False,False
USRD792256D7D,ACC002502,,usrd792256d7d@company1567.com,member,active,2023-02-27,2024-12-29,11,31,16.831976754837342,13,24.936071150941757,4,3,0,5,False,True,firefox,windows,7,de,important,52.043933157497,True,False,False
USREFBA7FBB5B,ACC002503,,usrefba7fbb5b@company2476.com,admin,active,2023-06-07,2024-11-29,4,13,89.43472335978244,4,36.910015810446275,11,3,0,8,False,True,chrome,android,-8,fr,all,95.75010383978487,True,False,False
USR92B47CF0B1,ACC002503,,usr92b47cf0b1@company2476.com,viewer,deactivated,2023-06-18,2024-11-03,0,0,64.14752950047884,0,25.389445825065806,6,2,0,4,False,False,firefox,windows,-3,es,all,88.04573973853398,True,False,False
USR550588D4C9,ACC002504,ac820f53-3791-42b8-b40e-5943909d349b,usr550588d4c9@company2782.com,admin,active,2024-12-30,2024-12-27,26,85,54.836406619176515,22,39.960290426225924,7,1,0,7,False,True,safari,windows,-7,en,all,75.62631379911406,True,False,False
USR4F08A98E11,ACC002504,ac820f53-3791-42b8-b40e-5943909d349b,usr4f08a98e11@company2782.com,member,active,2024-12-08,2024-12-21,3,9,105.34109309996336,3,27.13944925482079,13,1,0,6,False,False,edge,ios,-2,es,none,97.35423854277556,True,False,False
USR2F1AF7E794,ACC002505,,usr2f1af7e794@company1339.com,admin,active,2023-02-13,2024-12-28,7,22,73.03126911593075,4,17.00021596441377,9,3,0,4,True,True,edge,windows,-4,de,important,79.26886078703154,True,False,True
USR17B43C13B5,ACC002506,,usr17b43c13b5@company0625.com,admin,active,2022-11-26,2024-12-24,14,48,89.43719464397925,8,45.74297010097803,9,6,2,3,False,False,chrome,linux,-11,fr,none,94.2399865017817,True,True,False
USRE59FE333FE,ACC002507,,usre59fe333fe@company1240.com,admin,active,2023-12-05,2024-12-15,10,34,82.17053988968847,5,24.815627157972322,10,2,0,7,True,False,safari,ios,-1,de,important,39.810016460298634,True,False,False
